6942 4
1253 0 0.000000000000000e+00
1253 1 0.000000000000000e+00
1253 2 0.000000000000000e+00
1254 0 0.000000000000000e+00
1254 1 0.000000000000000e+00
1254 2 0.000000000000000e+00
1255 0 0.000000000000000e+00
1255 1 0.000000000000000e+00
1255 2 0.000000000000000e+00
1256 0 0.000000000000000e+00
1256 1 0.000000000000000e+00
1256 2 0.000000000000000e+00
1257 0 0.000000000000000e+00
1257 1 0.000000000000000e+00
1257 2 0.000000000000000e+00
1258 0 0.000000000000000e+00
1258 1 0.000000000000000e+00
1258 2 0.000000000000000e+00
1259 0 0.000000000000000e+00
1259 1 0.000000000000000e+00
1259 2 0.000000000000000e+00
1260 0 0.000000000000000e+00
1260 1 0.000000000000000e+00
1260 2 0.000000000000000e+00
1261 0 0.000000000000000e+00
1261 1 0.000000000000000e+00
1261 2 0.000000000000000e+00
1262 0 0.000000000000000e+00
1262 1 0.000000000000000e+00
1262 2 0.000000000000000e+00
1263 0 0.000000000000000e+00
1263 1 0.000000000000000e+00
1263 2 0.000000000000000e+00
1264 0 0.000000000000000e+00
1264 1 0.000000000000000e+00
1264 2 0.000000000000000e+00
1265 0 0.000000000000000e+00
1265 1 0.000000000000000e+00
1265 2 0.000000000000000e+00
1266 0 0.000000000000000e+00
1266 1 0.000000000000000e+00
1266 2 0.000000000000000e+00
1267 0 0.000000000000000e+00
1267 1 0.000000000000000e+00
1267 2 0.000000000000000e+00
1268 0 0.000000000000000e+00
1268 1 0.000000000000000e+00
1268 2 0.000000000000000e+00
1269 0 0.000000000000000e+00
1269 1 0.000000000000000e+00
1269 2 0.000000000000000e+00
1270 0 0.000000000000000e+00
1270 1 0.000000000000000e+00
1270 2 0.000000000000000e+00
1312 0 0.000000000000000e+00
1312 1 0.000000000000000e+00
1312 2 0.000000000000000e+00
1313 0 0.000000000000000e+00
1313 1 0.000000000000000e+00
1313 2 0.000000000000000e+00
1314 0 0.000000000000000e+00
1314 1 0.000000000000000e+00
1314 2 0.000000000000000e+00
1315 0 0.000000000000000e+00
1315 1 0.000000000000000e+00
1315 2 0.000000000000000e+00
1316 0 0.000000000000000e+00
1316 1 0.000000000000000e+00
1316 2 0.000000000000000e+00
1317 0 0.000000000000000e+00
1317 1 0.000000000000000e+00
1317 2 0.000000000000000e+00
1318 0 0.000000000000000e+00
1318 1 0.000000000000000e+00
1318 2 0.000000000000000e+00
1319 0 0.000000000000000e+00
1319 1 0.000000000000000e+00
1319 2 0.000000000000000e+00
1320 0 0.000000000000000e+00
1320 1 0.000000000000000e+00
1320 2 0.000000000000000e+00
1321 0 0.000000000000000e+00
1321 1 0.000000000000000e+00
1321 2 0.000000000000000e+00
1322 0 0.000000000000000e+00
1322 1 0.000000000000000e+00
1322 2 0.000000000000000e+00
1323 0 0.000000000000000e+00
1323 1 0.000000000000000e+00
1323 2 0.000000000000000e+00
1324 0 0.000000000000000e+00
1324 1 0.000000000000000e+00
1324 2 0.000000000000000e+00
1325 0 0.000000000000000e+00
1325 1 0.000000000000000e+00
1325 2 0.000000000000000e+00
1326 0 0.000000000000000e+00
1326 1 0.000000000000000e+00
1326 2 0.000000000000000e+00
1327 0 0.000000000000000e+00
1327 1 0.000000000000000e+00
1327 2 0.000000000000000e+00
1328 0 0.000000000000000e+00
1328 1 0.000000000000000e+00
1328 2 0.000000000000000e+00
1329 0 0.000000000000000e+00
1329 1 0.000000000000000e+00
1329 2 0.000000000000000e+00
1330 0 0.000000000000000e+00
1330 1 0.000000000000000e+00
1330 2 0.000000000000000e+00
1331 0 0.000000000000000e+00
1331 1 0.000000000000000e+00
1331 2 0.000000000000000e+00
1332 0 0.000000000000000e+00
1332 1 0.000000000000000e+00
1332 2 0.000000000000000e+00
1333 0 0.000000000000000e+00
1333 1 0.000000000000000e+00
1333 2 0.000000000000000e+00
1334 0 0.000000000000000e+00
1334 1 0.000000000000000e+00
1334 2 0.000000000000000e+00
1335 0 0.000000000000000e+00
1335 1 0.000000000000000e+00
1335 2 0.000000000000000e+00
1336 0 0.000000000000000e+00
1336 1 0.000000000000000e+00
1336 2 0.000000000000000e+00
1337 0 0.000000000000000e+00
1337 1 0.000000000000000e+00
1337 2 0.000000000000000e+00
1338 0 0.000000000000000e+00
1338 1 0.000000000000000e+00
1338 2 0.000000000000000e+00
1339 0 0.000000000000000e+00
1339 1 0.000000000000000e+00
1339 2 0.000000000000000e+00
1340 0 0.000000000000000e+00
1340 1 0.000000000000000e+00
1340 2 0.000000000000000e+00
1341 0 0.000000000000000e+00
1341 1 0.000000000000000e+00
1341 2 0.000000000000000e+00
1342 0 0.000000000000000e+00
1342 1 0.000000000000000e+00
1342 2 0.000000000000000e+00
1343 0 0.000000000000000e+00
1343 1 0.000000000000000e+00
1343 2 0.000000000000000e+00
1344 0 0.000000000000000e+00
1344 1 0.000000000000000e+00
1344 2 0.000000000000000e+00
1345 0 0.000000000000000e+00
1345 1 0.000000000000000e+00
1345 2 0.000000000000000e+00
1346 0 0.000000000000000e+00
1346 1 0.000000000000000e+00
1346 2 0.000000000000000e+00
1347 0 0.000000000000000e+00
1347 1 0.000000000000000e+00
1347 2 0.000000000000000e+00
1348 0 0.000000000000000e+00
1348 1 0.000000000000000e+00
1348 2 0.000000000000000e+00
1349 0 0.000000000000000e+00
1349 1 0.000000000000000e+00
1349 2 0.000000000000000e+00
1350 0 0.000000000000000e+00
1350 1 0.000000000000000e+00
1350 2 0.000000000000000e+00
1351 0 0.000000000000000e+00
1351 1 0.000000000000000e+00
1351 2 0.000000000000000e+00
1352 0 0.000000000000000e+00
1352 1 0.000000000000000e+00
1352 2 0.000000000000000e+00
1394 0 0.000000000000000e+00
1394 1 0.000000000000000e+00
1394 2 0.000000000000000e+00
1395 0 0.000000000000000e+00
1395 1 0.000000000000000e+00
1395 2 0.000000000000000e+00
1396 0 0.000000000000000e+00
1396 1 0.000000000000000e+00
1396 2 0.000000000000000e+00
1397 0 0.000000000000000e+00
1397 1 0.000000000000000e+00
1397 2 0.000000000000000e+00
1398 0 0.000000000000000e+00
1398 1 0.000000000000000e+00
1398 2 0.000000000000000e+00
1399 0 0.000000000000000e+00
1399 1 0.000000000000000e+00
1399 2 0.000000000000000e+00
1400 0 0.000000000000000e+00
1400 1 0.000000000000000e+00
1400 2 0.000000000000000e+00
1401 0 0.000000000000000e+00
1401 1 0.000000000000000e+00
1401 2 0.000000000000000e+00
1402 0 0.000000000000000e+00
1402 1 0.000000000000000e+00
1402 2 0.000000000000000e+00
1403 0 0.000000000000000e+00
1403 1 0.000000000000000e+00
1403 2 0.000000000000000e+00
1404 0 0.000000000000000e+00
1404 1 0.000000000000000e+00
1404 2 0.000000000000000e+00
1405 0 0.000000000000000e+00
1405 1 0.000000000000000e+00
1405 2 0.000000000000000e+00
1406 0 0.000000000000000e+00
1406 1 0.000000000000000e+00
1406 2 0.000000000000000e+00
1407 0 0.000000000000000e+00
1407 1 0.000000000000000e+00
1407 2 0.000000000000000e+00
1408 0 0.000000000000000e+00
1408 1 0.000000000000000e+00
1408 2 0.000000000000000e+00
1409 0 0.000000000000000e+00
1409 1 0.000000000000000e+00
1409 2 0.000000000000000e+00
1410 0 0.000000000000000e+00
1410 1 0.000000000000000e+00
1410 2 0.000000000000000e+00
1411 0 0.000000000000000e+00
1411 1 0.000000000000000e+00
1411 2 0.000000000000000e+00
1412 0 0.000000000000000e+00
1412 1 0.000000000000000e+00
1412 2 0.000000000000000e+00
1413 0 0.000000000000000e+00
1413 1 0.000000000000000e+00
1413 2 0.000000000000000e+00
1414 0 0.000000000000000e+00
1414 1 0.000000000000000e+00
1414 2 0.000000000000000e+00
1415 0 0.000000000000000e+00
1415 1 0.000000000000000e+00
1415 2 0.000000000000000e+00
1416 0 0.000000000000000e+00
1416 1 0.000000000000000e+00
1416 2 0.000000000000000e+00
1417 0 0.000000000000000e+00
1417 1 0.000000000000000e+00
1417 2 0.000000000000000e+00
1418 0 0.000000000000000e+00
1418 1 0.000000000000000e+00
1418 2 0.000000000000000e+00
1419 0 0.000000000000000e+00
1419 1 0.000000000000000e+00
1419 2 0.000000000000000e+00
1420 0 0.000000000000000e+00
1420 1 0.000000000000000e+00
1420 2 0.000000000000000e+00
1421 0 0.000000000000000e+00
1421 1 0.000000000000000e+00
1421 2 0.000000000000000e+00
1422 0 0.000000000000000e+00
1422 1 0.000000000000000e+00
1422 2 0.000000000000000e+00
1423 0 0.000000000000000e+00
1423 1 0.000000000000000e+00
1423 2 0.000000000000000e+00
1424 0 0.000000000000000e+00
1424 1 0.000000000000000e+00
1424 2 0.000000000000000e+00
1425 0 0.000000000000000e+00
1425 1 0.000000000000000e+00
1425 2 0.000000000000000e+00
1426 0 0.000000000000000e+00
1426 1 0.000000000000000e+00
1426 2 0.000000000000000e+00
1427 0 0.000000000000000e+00
1427 1 0.000000000000000e+00
1427 2 0.000000000000000e+00
1428 0 0.000000000000000e+00
1428 1 0.000000000000000e+00
1428 2 0.000000000000000e+00
1429 0 0.000000000000000e+00
1429 1 0.000000000000000e+00
1429 2 0.000000000000000e+00
1430 0 0.000000000000000e+00
1430 1 0.000000000000000e+00
1430 2 0.000000000000000e+00
1431 0 0.000000000000000e+00
1431 1 0.000000000000000e+00
1431 2 0.000000000000000e+00
1432 0 0.000000000000000e+00
1432 1 0.000000000000000e+00
1432 2 0.000000000000000e+00
1433 0 0.000000000000000e+00
1433 1 0.000000000000000e+00
1433 2 0.000000000000000e+00
1434 0 0.000000000000000e+00
1434 1 0.000000000000000e+00
1434 2 0.000000000000000e+00
1476 0 0.000000000000000e+00
1476 1 0.000000000000000e+00
1476 2 0.000000000000000e+00
1477 0 0.000000000000000e+00
1477 1 0.000000000000000e+00
1477 2 0.000000000000000e+00
1478 0 0.000000000000000e+00
1478 1 0.000000000000000e+00
1478 2 0.000000000000000e+00
1479 0 0.000000000000000e+00
1479 1 0.000000000000000e+00
1479 2 0.000000000000000e+00
1480 0 0.000000000000000e+00
1480 1 0.000000000000000e+00
1480 2 0.000000000000000e+00
1481 0 0.000000000000000e+00
1481 1 0.000000000000000e+00
1481 2 0.000000000000000e+00
1482 0 0.000000000000000e+00
1482 1 0.000000000000000e+00
1482 2 0.000000000000000e+00
1483 0 0.000000000000000e+00
1483 1 0.000000000000000e+00
1483 2 0.000000000000000e+00
1484 0 0.000000000000000e+00
1484 1 0.000000000000000e+00
1484 2 0.000000000000000e+00
1485 0 0.000000000000000e+00
1485 1 0.000000000000000e+00
1485 2 0.000000000000000e+00
1486 0 0.000000000000000e+00
1486 1 0.000000000000000e+00
1486 2 0.000000000000000e+00
1487 0 0.000000000000000e+00
1487 1 0.000000000000000e+00
1487 2 0.000000000000000e+00
1488 0 0.000000000000000e+00
1488 1 0.000000000000000e+00
1488 2 0.000000000000000e+00
1489 0 0.000000000000000e+00
1489 1 0.000000000000000e+00
1489 2 0.000000000000000e+00
1490 0 0.000000000000000e+00
1490 1 0.000000000000000e+00
1490 2 0.000000000000000e+00
1491 0 0.000000000000000e+00
1491 1 0.000000000000000e+00
1491 2 0.000000000000000e+00
1492 0 0.000000000000000e+00
1492 1 0.000000000000000e+00
1492 2 0.000000000000000e+00
1493 0 0.000000000000000e+00
1493 1 0.000000000000000e+00
1493 2 0.000000000000000e+00
1494 0 0.000000000000000e+00
1494 1 0.000000000000000e+00
1494 2 0.000000000000000e+00
1495 0 0.000000000000000e+00
1495 1 0.000000000000000e+00
1495 2 0.000000000000000e+00
1496 0 0.000000000000000e+00
1496 1 0.000000000000000e+00
1496 2 0.000000000000000e+00
1497 0 0.000000000000000e+00
1497 1 0.000000000000000e+00
1497 2 0.000000000000000e+00
1498 0 0.000000000000000e+00
1498 1 0.000000000000000e+00
1498 2 0.000000000000000e+00
1499 0 0.000000000000000e+00
1499 1 0.000000000000000e+00
1499 2 0.000000000000000e+00
1500 0 0.000000000000000e+00
1500 1 0.000000000000000e+00
1500 2 0.000000000000000e+00
1501 0 0.000000000000000e+00
1501 1 0.000000000000000e+00
1501 2 0.000000000000000e+00
1502 0 0.000000000000000e+00
1502 1 0.000000000000000e+00
1502 2 0.000000000000000e+00
1503 0 0.000000000000000e+00
1503 1 0.000000000000000e+00
1503 2 0.000000000000000e+00
1504 0 0.000000000000000e+00
1504 1 0.000000000000000e+00
1504 2 0.000000000000000e+00
1505 0 0.000000000000000e+00
1505 1 0.000000000000000e+00
1505 2 0.000000000000000e+00
1506 0 0.000000000000000e+00
1506 1 0.000000000000000e+00
1506 2 0.000000000000000e+00
1507 0 0.000000000000000e+00
1507 1 0.000000000000000e+00
1507 2 0.000000000000000e+00
1508 0 0.000000000000000e+00
1508 1 0.000000000000000e+00
1508 2 0.000000000000000e+00
1509 0 0.000000000000000e+00
1509 1 0.000000000000000e+00
1509 2 0.000000000000000e+00
1510 0 0.000000000000000e+00
1510 1 0.000000000000000e+00
1510 2 0.000000000000000e+00
1511 0 0.000000000000000e+00
1511 1 0.000000000000000e+00
1511 2 0.000000000000000e+00
1512 0 0.000000000000000e+00
1512 1 0.000000000000000e+00
1512 2 0.000000000000000e+00
1513 0 0.000000000000000e+00
1513 1 0.000000000000000e+00
1513 2 0.000000000000000e+00
1514 0 0.000000000000000e+00
1514 1 0.000000000000000e+00
1514 2 0.000000000000000e+00
1515 0 0.000000000000000e+00
1515 1 0.000000000000000e+00
1515 2 0.000000000000000e+00
1516 0 0.000000000000000e+00
1516 1 0.000000000000000e+00
1516 2 0.000000000000000e+00
1558 0 0.000000000000000e+00
1558 1 0.000000000000000e+00
1558 2 0.000000000000000e+00
1559 0 0.000000000000000e+00
1559 1 0.000000000000000e+00
1559 2 0.000000000000000e+00
1560 0 0.000000000000000e+00
1560 1 0.000000000000000e+00
1560 2 0.000000000000000e+00
1561 0 0.000000000000000e+00
1561 1 0.000000000000000e+00
1561 2 0.000000000000000e+00
1562 0 0.000000000000000e+00
1562 1 0.000000000000000e+00
1562 2 0.000000000000000e+00
1563 0 0.000000000000000e+00
1563 1 0.000000000000000e+00
1563 2 0.000000000000000e+00
1564 0 0.000000000000000e+00
1564 1 0.000000000000000e+00
1564 2 0.000000000000000e+00
1565 0 0.000000000000000e+00
1565 1 0.000000000000000e+00
1565 2 0.000000000000000e+00
1566 0 0.000000000000000e+00
1566 1 0.000000000000000e+00
1566 2 0.000000000000000e+00
1567 0 0.000000000000000e+00
1567 1 0.000000000000000e+00
1567 2 0.000000000000000e+00
1568 0 0.000000000000000e+00
1568 1 0.000000000000000e+00
1568 2 0.000000000000000e+00
1569 0 0.000000000000000e+00
1569 1 0.000000000000000e+00
1569 2 0.000000000000000e+00
1570 0 0.000000000000000e+00
1570 1 0.000000000000000e+00
1570 2 0.000000000000000e+00
1571 0 0.000000000000000e+00
1571 1 0.000000000000000e+00
1571 2 0.000000000000000e+00
1572 0 0.000000000000000e+00
1572 1 0.000000000000000e+00
1572 2 0.000000000000000e+00
1573 0 0.000000000000000e+00
1573 1 0.000000000000000e+00
1573 2 0.000000000000000e+00
1574 0 0.000000000000000e+00
1574 1 0.000000000000000e+00
1574 2 0.000000000000000e+00
1575 0 0.000000000000000e+00
1575 1 0.000000000000000e+00
1575 2 0.000000000000000e+00
1576 0 0.000000000000000e+00
1576 1 0.000000000000000e+00
1576 2 0.000000000000000e+00
1577 0 0.000000000000000e+00
1577 1 0.000000000000000e+00
1577 2 0.000000000000000e+00
1578 0 0.000000000000000e+00
1578 1 0.000000000000000e+00
1578 2 0.000000000000000e+00
1579 0 0.000000000000000e+00
1579 1 0.000000000000000e+00
1579 2 0.000000000000000e+00
1580 0 0.000000000000000e+00
1580 1 0.000000000000000e+00
1580 2 0.000000000000000e+00
1581 0 0.000000000000000e+00
1581 1 0.000000000000000e+00
1581 2 0.000000000000000e+00
1582 0 0.000000000000000e+00
1582 1 0.000000000000000e+00
1582 2 0.000000000000000e+00
1583 0 0.000000000000000e+00
1583 1 0.000000000000000e+00
1583 2 0.000000000000000e+00
1584 0 0.000000000000000e+00
1584 1 0.000000000000000e+00
1584 2 0.000000000000000e+00
1585 0 0.000000000000000e+00
1585 1 0.000000000000000e+00
1585 2 0.000000000000000e+00
1586 0 0.000000000000000e+00
1586 1 0.000000000000000e+00
1586 2 0.000000000000000e+00
1587 0 0.000000000000000e+00
1587 1 0.000000000000000e+00
1587 2 0.000000000000000e+00
1588 0 0.000000000000000e+00
1588 1 0.000000000000000e+00
1588 2 0.000000000000000e+00
1589 0 0.000000000000000e+00
1589 1 0.000000000000000e+00
1589 2 0.000000000000000e+00
1590 0 0.000000000000000e+00
1590 1 0.000000000000000e+00
1590 2 0.000000000000000e+00
1591 0 0.000000000000000e+00
1591 1 0.000000000000000e+00
1591 2 0.000000000000000e+00
1592 0 0.000000000000000e+00
1592 1 0.000000000000000e+00
1592 2 0.000000000000000e+00
1593 0 0.000000000000000e+00
1593 1 0.000000000000000e+00
1593 2 0.000000000000000e+00
1594 0 0.000000000000000e+00
1594 1 0.000000000000000e+00
1594 2 0.000000000000000e+00
1595 0 0.000000000000000e+00
1595 1 0.000000000000000e+00
1595 2 0.000000000000000e+00
1596 0 0.000000000000000e+00
1596 1 0.000000000000000e+00
1596 2 0.000000000000000e+00
1597 0 0.000000000000000e+00
1597 1 0.000000000000000e+00
1597 2 0.000000000000000e+00
1598 0 0.000000000000000e+00
1598 1 0.000000000000000e+00
1598 2 0.000000000000000e+00
1640 0 0.000000000000000e+00
1640 1 0.000000000000000e+00
1640 2 0.000000000000000e+00
1641 0 0.000000000000000e+00
1641 1 0.000000000000000e+00
1641 2 0.000000000000000e+00
1642 0 0.000000000000000e+00
1642 1 0.000000000000000e+00
1642 2 0.000000000000000e+00
1643 0 0.000000000000000e+00
1643 1 0.000000000000000e+00
1643 2 0.000000000000000e+00
1644 0 0.000000000000000e+00
1644 1 0.000000000000000e+00
1644 2 0.000000000000000e+00
1645 0 0.000000000000000e+00
1645 1 0.000000000000000e+00
1645 2 0.000000000000000e+00
1646 0 0.000000000000000e+00
1646 1 0.000000000000000e+00
1646 2 0.000000000000000e+00
1647 0 0.000000000000000e+00
1647 1 0.000000000000000e+00
1647 2 0.000000000000000e+00
1648 0 0.000000000000000e+00
1648 1 0.000000000000000e+00
1648 2 0.000000000000000e+00
1649 0 0.000000000000000e+00
1649 1 0.000000000000000e+00
1649 2 0.000000000000000e+00
1650 0 0.000000000000000e+00
1650 1 0.000000000000000e+00
1650 2 0.000000000000000e+00
1651 0 0.000000000000000e+00
1651 1 0.000000000000000e+00
1651 2 0.000000000000000e+00
1652 0 0.000000000000000e+00
1652 1 0.000000000000000e+00
1652 2 0.000000000000000e+00
1653 0 0.000000000000000e+00
1653 1 0.000000000000000e+00
1653 2 0.000000000000000e+00
1654 0 0.000000000000000e+00
1654 1 0.000000000000000e+00
1654 2 0.000000000000000e+00
1655 0 0.000000000000000e+00
1655 1 0.000000000000000e+00
1655 2 0.000000000000000e+00
1656 0 0.000000000000000e+00
1656 1 0.000000000000000e+00
1656 2 0.000000000000000e+00
1657 0 0.000000000000000e+00
1657 1 0.000000000000000e+00
1657 2 0.000000000000000e+00
1658 0 0.000000000000000e+00
1658 1 0.000000000000000e+00
1658 2 0.000000000000000e+00
1659 0 0.000000000000000e+00
1659 1 0.000000000000000e+00
1659 2 0.000000000000000e+00
1660 0 0.000000000000000e+00
1660 1 0.000000000000000e+00
1660 2 0.000000000000000e+00
1661 0 0.000000000000000e+00
1661 1 0.000000000000000e+00
1661 2 0.000000000000000e+00
1662 0 0.000000000000000e+00
1662 1 0.000000000000000e+00
1662 2 0.000000000000000e+00
1663 0 0.000000000000000e+00
1663 1 0.000000000000000e+00
1663 2 0.000000000000000e+00
1664 0 0.000000000000000e+00
1664 1 0.000000000000000e+00
1664 2 0.000000000000000e+00
1665 0 0.000000000000000e+00
1665 1 0.000000000000000e+00
1665 2 0.000000000000000e+00
1666 0 0.000000000000000e+00
1666 1 0.000000000000000e+00
1666 2 0.000000000000000e+00
1667 0 0.000000000000000e+00
1667 1 0.000000000000000e+00
1667 2 0.000000000000000e+00
1668 0 0.000000000000000e+00
1668 1 0.000000000000000e+00
1668 2 0.000000000000000e+00
1669 0 0.000000000000000e+00
1669 1 0.000000000000000e+00
1669 2 0.000000000000000e+00
1670 0 0.000000000000000e+00
1670 1 0.000000000000000e+00
1670 2 0.000000000000000e+00
1671 0 0.000000000000000e+00
1671 1 0.000000000000000e+00
1671 2 0.000000000000000e+00
1672 0 0.000000000000000e+00
1672 1 0.000000000000000e+00
1672 2 0.000000000000000e+00
1673 0 0.000000000000000e+00
1673 1 0.000000000000000e+00
1673 2 0.000000000000000e+00
1674 0 0.000000000000000e+00
1674 1 0.000000000000000e+00
1674 2 0.000000000000000e+00
1675 0 0.000000000000000e+00
1675 1 0.000000000000000e+00
1675 2 0.000000000000000e+00
1676 0 0.000000000000000e+00
1676 1 0.000000000000000e+00
1676 2 0.000000000000000e+00
1677 0 0.000000000000000e+00
1677 1 0.000000000000000e+00
1677 2 0.000000000000000e+00
1678 0 0.000000000000000e+00
1678 1 0.000000000000000e+00
1678 2 0.000000000000000e+00
